Timestamp,Crane_ID,Vibration_X,Vibration_Y,Motor_Temp,Bearing_Temp,Hydraulic_Pressure,Load,RPM,Noise_Level
2026-05-01 21:23:00,CRANE_05,2.08,1.77,51.71,54.75,235.14,37.59,968.86,74.74
2026-05-01 21:24:00,CRANE_05,1.98,1.96,50.53,53.71,211.74,28.92,1044.7,76.36
2026-05-01 21:25:00,CRANE_05,1.91,1.87,37.18,40.31,184.11,23.73,872.63,74.4
2026-05-01 21:26:00,CRANE_05,2.41,2.39,45.75,50.72,209.67,27.48,957.01,76.86
2026-05-01 21:27:00,CRANE_05,2.34,1.85,52.51,56.82,222.11,32.9,969.84,74.2
2026-05-01 21:28:00,CRANE_05,1.7,1.91,39.19,42.24,167.79,34.29,804.73,65.61
2026-05-01 21:29:00,CRANE_05,2.61,1.83,52.43,56.21,212.63,37.36,1010.48,74.47
2026-05-01 21:30:00,CRANE_05,1.17,0.8,30.23,34.7,138.78,9.29,564.5,72.91
2026-05-01 21:31:00,CRANE_05,1.79,1.38,41.33,43.68,189.42,27.47,791.45,73.03
2026-05-01 21:32:00,CRANE_05,2.07,2.36,49.49,52.66,197.15,28.13,957.05,75.68
2026-05-01 21:33:00,CRANE_05,2.1,1.95,50.62,53.7,207.7,23.23,1028.7,73.21
2026-05-01 21:34:00,CRANE_05,2.28,2.28,49.48,53.52,212.82,35.16,998.98,75.6
2026-05-01 21:35:00,CRANE_05,2.05,2.13,49.73,53.07,218.4,29.59,1019.56,71.28
2026-05-01 21:36:00,CRANE_05,1.79,2.2,50.61,54.87,214.98,31.37,1001.56,70.8
2026-05-01 21:37:00,CRANE_05,1.67,2.22,41.52,44.86,167.19,23.7,818.22,73.34
2026-05-01 21:38:00,CRANE_05,1.75,1.68,41.92,45.85,171.01,34.35,747.85,72.84
2026-05-01 21:39:00,CRANE_05,2.2,2.3,60.02,60.89,261.67,36.06,1200.28,77.79
2026-05-01 21:40:00,CRANE_05,2.09,2.32,54.06,59.07,218.73,28.1,965.85,71.74
2026-05-01 21:41:00,CRANE_05,1.64,1.54,37.54,42.17,172.41,28.22,852.34,73.8
2026-05-01 21:42:00,CRANE_05,1.92,2.08,39.51,43.59,173.05,25.05,813.4,72.71
2026-05-01 21:43:00,CRANE_05,1.96,1.16,43.33,48.73,164.94,18.31,707.38,75.39
2026-05-01 21:44:00,CRANE_05,1.15,1.23,31.41,36.24,135.37,20.19,619.01,64.07
2026-05-01 21:45:00,CRANE_05,2.31,2.36,47.68,49.09,215.24,37.71,924.25,68.65
2026-05-01 21:46:00,CRANE_05,2,2.21,36.37,39.87,172.18,21.89,779.86,69.16
2026-05-01 21:47:00,CRANE_05,1.62,1.77,37.06,41.84,167.42,23.16,815.17,73.92
2026-05-01 21:48:00,CRANE_05,1.86,1.23,43.35,46.81,168.4,19.02,743.1,74.19
2026-05-01 21:49:00,CRANE_05,1.65,1.57,41.8,43.21,155.52,30.05,805.91,66.87
2026-05-01 21:50:00,CRANE_05,1.68,2.05,36.74,38.52,181.47,21.53,779.81,71.98
2026-05-01 21:51:00,CRANE_05,2.64,2.47,56.13,61.32,260.04,36.28,1203.34,74.29
2026-05-01 21:52:00,CRANE_05,2.71,2.14,60.57,64.16,208.29,33.22,990.42,81.03
2026-05-01 21:53:00,CRANE_05,2.83,2.95,55.61,60.13,260.35,32.06,1171.69,78.51
2026-05-01 21:54:00,CRANE_05,2.96,1.95,55.14,59.78,208.05,31.08,932.22,72.63
2026-05-01 21:55:00,CRANE_05,2,2.11,42.47,47.9,168.94,21.48,795.17,73.13
2026-05-01 21:56:00,CRANE_05,2.16,2.13,49.12,53.57,217.76,33.62,990.26,72.72
2026-05-01 21:57:00,CRANE_05,2.17,2.45,62.95,65.13,253.57,44.28,1236.42,70.33
2026-05-01 21:58:00,CRANE_05,1.7,2.61,48.5,49.92,208.34,38.07,970.98,72.31
2026-05-01 21:59:00,CRANE_05,1.64,2.18,41.47,45.12,170.94,30.66,786.14,71.44
2026-05-01 22:00:00,CRANE_05,1.51,1.85,43.47,46.73,176.83,37.51,820.78,71.72
2026-05-01 22:01:00,CRANE_05,2.51,2.72,52.27,56.17,200.19,31.17,1052.69,76.64
2026-05-01 22:02:00,CRANE_05,2.61,2.37,62.13,69.08,250.75,46.72,1175.25,75.85
2026-05-01 22:03:00,CRANE_05,2.18,2.23,52.54,54.34,220.73,30.99,978.73,76.69
2026-05-01 22:04:00,CRANE_05,2.2,2.58,55.51,59.65,216.73,32,954.99,76.69
2026-05-01 22:05:00,CRANE_05,2.06,1.98,44,47.99,183.86,36.32,788.09,78.39
2026-05-01 22:06:00,CRANE_05,1.99,1.56,38.18,43,154.72,35.51,777.61,75.13
2026-05-01 22:07:00,CRANE_05,2.7,2.61,55.03,60.15,204.96,43.26,1015.91,76.99
2026-05-01 22:08:00,CRANE_05,2.54,1.91,52.42,58.58,207.84,34.44,1010.12,78.13
2026-05-01 22:09:00,CRANE_05,1.46,1.12,42.36,41.9,163.34,27.24,780.32,71.48
2026-05-01 22:10:00,CRANE_05,1.64,2.22,45.94,51.68,170.66,29.85,756.22,76.99
2026-05-01 22:11:00,CRANE_05,2.31,2.09,49.9,54.47,209.71,30.34,963.72,74.82
2026-05-01 22:12:00,CRANE_05,2.08,1.53,43.22,46.11,173.94,29.91,790.68,73.66
2026-05-01 22:13:00,CRANE_05,1.46,1.04,32.17,36.18,127.27,24.1,612.76,70.79
2026-05-01 22:14:00,CRANE_05,1.89,1.69,41.2,44.43,156.43,20.42,689.17,70.76
2026-05-01 22:15:00,CRANE_05,1.71,1.85,39.96,43.02,167.22,21.15,790.97,72.32
2026-05-01 22:16:00,CRANE_05,1.51,1.5,43.34,45.09,165.01,36.71,850.19,69.33
2026-05-01 22:17:00,CRANE_05,1.92,2.04,38.28,40.34,168.65,22.44,727.85,77.85
2026-05-01 22:18:00,CRANE_05,2.01,2.17,47.84,50.25,175.52,30.73,806.72,73.77
2026-05-01 22:19:00,CRANE_05,1.36,1.26,35.5,38.04,121.94,18.7,565.34,75.07
2026-05-01 22:20:00,CRANE_05,3.01,2.63,62.34,66.33,256.15,40.02,1166.18,75.95
2026-05-01 22:21:00,CRANE_05,2.6,2.13,53.94,56.63,209.88,26.51,937.5,75.29
2026-05-01 22:22:00,CRANE_05,2.26,2.07,58.33,63.09,212.87,31.11,994.41,79.87
2026-05-01 22:23:00,CRANE_05,1.78,2.11,54.57,60.18,227.48,27.25,916.01,74.17
2026-05-01 22:24:00,CRANE_05,1.81,1.41,40.74,42.21,191.35,39.31,782.93,68.06
2026-05-01 22:25:00,CRANE_05,3,2.64,62.44,65.27,254.39,40.59,1186.77,80.26
2026-05-01 22:26:00,CRANE_05,2.39,2.06,51.87,53.27,206.02,40.03,930.11,75.1
2026-05-01 22:27:00,CRANE_05,2.99,3.07,60.8,64.83,257.74,40.58,1260.06,81.85
2026-05-01 22:28:00,CRANE_05,2.19,1.61,46.66,50.79,163.43,35.47,732.6,78.14
2026-05-01 22:29:00,CRANE_05,1.64,1.3,31.31,36.97,125.51,17.12,559.98,78.58
2026-05-01 22:30:00,CRANE_05,2.55,1.95,50.03,53.98,224.99,42.63,922.34,68.23
2026-05-01 22:31:00,CRANE_05,1.97,2.08,51.37,53.54,215.2,37.46,1015.64,76.98
2026-05-01 22:32:00,CRANE_05,1.85,1.59,50.18,53.76,206.98,35.56,955.15,71.62
2026-05-01 22:33:00,CRANE_05,1.69,1.53,42.46,45.3,174.34,25.26,826.07,70.53
2026-05-01 22:34:00,CRANE_05,1.87,2.2,42.85,50.03,179.27,26.07,776.55,70.75
2026-05-01 22:35:00,CRANE_05,2.05,1.8,54.89,58.16,214.63,34.67,1003.55,71.32
2026-05-01 22:36:00,CRANE_05,1.6,1.63,44,48.38,164.11,33.64,775.85,70.71
2026-05-01 22:37:00,CRANE_05,1.57,2.26,50.77,56.78,212.07,37.93,953.83,74.67
2026-05-01 22:38:00,CRANE_05,1.71,1.55,43.69,49.19,182.27,26.57,767.49,71.62
2026-05-01 22:39:00,CRANE_05,1.51,2.45,40.5,42.9,170.32,31.16,850.12,76.87
2026-05-01 22:40:00,CRANE_05,1.58,1.22,29.88,33.77,120.19,11.21,601.49,71.16
2026-05-01 22:41:00,CRANE_05,1.65,1.84,38.71,42.38,186.44,28.18,823.55,74.27
2026-05-01 22:42:00,CRANE_05,1.31,1.36,35.19,38.01,123.18,26.78,511.32,72.76
2026-05-01 22:43:00,CRANE_05,1.36,1.58,42.67,46.22,151.58,23.28,786.76,68.49
2026-05-01 22:44:00,CRANE_05,1.9,2.46,53.57,57.16,223.26,41.33,933.02,66.99
2026-05-01 22:45:00,CRANE_05,1.83,1.22,42.22,44.79,179.5,26.73,775.24,73.6
2026-05-01 22:46:00,CRANE_05,2.51,2.48,65.91,69.23,251.36,40.02,1146.7,73.67
2026-05-01 22:47:00,CRANE_05,2.61,2.69,49.54,53.06,219.65,36.95,965.8,73.93
2026-05-01 22:48:00,CRANE_05,2.29,2.14,51.91,57.04,227.61,31.96,1006.69,75.72
2026-05-01 22:49:00,CRANE_05,2.43,2.41,49.98,53.4,213.07,33.45,920.23,76.09
2026-05-01 22:50:00,CRANE_05,1.76,1.5,39.39,45.73,162.25,22.26,721.59,68.62
2026-05-01 22:51:00,CRANE_05,1.95,1.75,41.79,46.77,167.79,25.09,804.33,77.36
2026-05-01 22:52:00,CRANE_05,2.22,2.13,52.5,53.49,220.79,28.99,966.22,70.81
2026-05-01 22:53:00,CRANE_05,1.56,1.59,42.05,47.59,166.97,22.96,808.85,74.22
2026-05-01 22:54:00,CRANE_05,1.62,1.51,44.29,49.98,169.63,29.79,781.92,72.06
2026-05-01 22:55:00,CRANE_05,1.97,1.96,50.46,51.9,216.4,37.9,990.76,72.99
2026-05-01 22:56:00,CRANE_05,2.79,2.86,60.71,64.38,245.81,38.72,1108.13,77.71
2026-05-01 22:57:00,CRANE_05,2.17,1.83,54.09,60.56,214.17,31.47,913.57,78.62
2026-05-01 22:58:00,CRANE_05,1.89,2.38,42.74,46.18,172.63,29.61,752.87,72.58
2026-05-01 22:59:00,CRANE_05,2.03,2.8,52.78,57.43,202.49,27.27,967.66,75.34
2026-05-01 23:00:00,CRANE_05,1.1,1.32,32.08,35.63,133.89,14.71,624.34,70.79
2026-05-01 23:01:00,CRANE_05,2.22,2.27,54.88,59.06,211,33.07,961.83,70.42
2026-05-01 23:02:00,CRANE_05,2.51,2.45,52.64,57.42,215.83,33.23,929.46,72.94
2026-05-01 23:03:00,CRANE_05,2.19,2.58,50.63,53.06,223.27,35.56,1018.33,75.81
2026-05-01 23:04:00,CRANE_05,2.6,2.23,58.9,61.27,213.74,38.79,962.01,73.21
2026-05-01 23:05:00,CRANE_05,2.49,2.99,65.51,68.06,255.99,45.74,1178.68,75.97
2026-05-01 23:06:00,CRANE_05,2.34,2.18,56.51,61.25,199.27,31.28,999.13,75.85
2026-05-01 23:07:00,CRANE_05,2.32,1.87,52.35,57.53,217.9,32.28,944.57,73.82
2026-05-01 23:08:00,CRANE_05,1.69,2.65,42.73,46.02,173.77,23.49,786.65,73.95
2026-05-01 23:09:00,CRANE_05,1.65,1.04,34.97,38.83,132.62,26.23,618.72,74.69
2026-05-01 23:10:00,CRANE_05,2.46,2.4,53.49,57.76,218.39,27.88,1031.46,73.33
2026-05-01 23:11:00,CRANE_05,1.53,1.39,34.67,36.4,134.55,24.66,635.4,69.38
2026-05-01 23:12:00,CRANE_05,1.87,1.94,49.67,52.02,185.12,30.43,737.32,70.41
2026-05-01 23:13:00,CRANE_05,2.56,3.08,65.63,68.83,253.76,44.46,1204.15,71.23
2026-05-01 23:14:00,CRANE_05,1.64,2.06,41.72,45,163.41,34.82,805.25,72.7
2026-05-01 23:15:00,CRANE_05,1.9,1.37,44.26,49.4,168.27,29.33,765.94,73.55
2026-05-01 23:16:00,CRANE_05,1.64,1.74,42.57,46.55,181.85,27.41,755.08,69.29
2026-05-01 23:17:00,CRANE_05,2.52,2.09,49.79,54.5,211.94,40.91,982.83,78.69
2026-05-01 23:18:00,CRANE_05,2.11,2.21,54.44,57.16,204.81,38.94,977,77
2026-05-01 23:19:00,CRANE_05,2.03,0.77,31.9,34.53,128.71,26.36,567.56,71.76
2026-05-01 23:20:00,CRANE_05,1.76,1.36,40.58,43.24,180.5,34.56,822.16,70.18
2026-05-01 23:21:00,CRANE_05,1.51,1.62,32.62,36.33,130.47,27.65,612.13,75.87
2026-05-01 23:22:00,CRANE_05,1.83,1.76,45.24,49.36,167.57,33.6,836.96,74.3
2026-05-01 23:23:00,CRANE_05,1.93,1.13,46.04,50.52,158.03,31.62,864.51,73.56
2026-05-01 23:24:00,CRANE_05,1.73,2.34,40.43,43.61,174.3,27.73,761.89,74.8
2026-05-01 23:25:00,CRANE_05,2.68,3.06,70.94,75.34,251.27,41.76,1171.33,78.77
2026-05-01 23:26:00,CRANE_05,2.04,2.03,38.89,45.69,157.94,32.94,763.55,76.3
2026-05-01 23:27:00,CRANE_05,3.04,1.93,55.67,60.11,205.91,35.79,986.11,75.24
2026-05-01 23:28:00,CRANE_05,1.98,2.03,45.3,50.91,152.53,23.55,814.56,75.1
2026-05-01 23:29:00,CRANE_05,1.76,1.64,44.4,48.08,174.5,29.36,751.93,77.41
2026-05-01 23:30:00,CRANE_05,1.93,2.03,45.92,50.15,159.42,36.26,832.04,72.5
2026-05-01 23:31:00,CRANE_05,1.84,2.04,44.76,49.16,166.85,32.71,734.95,74.44
2026-05-01 23:32:00,CRANE_05,2.46,2.34,51.81,56.93,215.3,31.48,993.91,74.37
2026-05-01 23:33:00,CRANE_05,1.87,1.91,43.19,43.18,159.74,31.45,746.46,78.13
2026-05-01 23:34:00,CRANE_05,2.76,1.66,51.43,54.67,220.31,32.99,963.64,74.63
2026-05-01 23:35:00,CRANE_05,2.24,2.48,51.92,55.35,217.36,38.84,998.69,74.46
2026-05-01 23:36:00,CRANE_05,1.9,1.82,43.36,45.94,174.86,29.33,839.92,76.88
2026-05-01 23:37:00,CRANE_05,1.92,1.49,41.29,44.89,174.97,34.57,727.27,73.29
2026-05-01 23:38:00,CRANE_05,1.99,2.14,45.52,51.55,171.33,27.59,792.69,71.63
2026-05-01 23:39:00,CRANE_05,2.91,2.94,66.24,70.65,260.37,37.47,1155.02,78.51
2026-05-01 23:40:00,CRANE_05,2.06,1.41,40.2,45.55,180.87,20.66,807.87,75.68
2026-05-01 23:41:00,CRANE_05,1.94,2.77,53.92,60.04,198.14,36.79,1024.33,72.12
2026-05-01 23:42:00,CRANE_05,1.47,1.28,42.05,47.03,181.91,22.94,737.08,68.6
2026-05-01 23:43:00,CRANE_05,1.85,2.2,54.56,58.75,197.41,37.67,976.57,71.98
2026-05-01 23:44:00,CRANE_05,1.76,1.95,47.43,51.1,174.93,30.94,753.89,76.88
2026-05-01 23:45:00,CRANE_05,1.5,1.3,28.58,32.74,145,26.18,601.28,66.11
2026-05-01 23:46:00,CRANE_05,2.66,2.05,62.3,67.22,252.81,40.15,1240.77,71.9
2026-05-01 23:47:00,CRANE_05,2.28,2.09,53.32,53.71,207.86,39.26,965.7,75.08
2026-05-01 23:48:00,CRANE_05,2.37,2.25,56.18,63.31,211.27,27.02,927,71.65
2026-05-01 23:49:00,CRANE_05,2.04,2.34,50.5,52.91,209.54,29.35,946.39,71.06
2026-05-01 23:50:00,CRANE_05,1.86,1.88,43.05,47.33,163.21,27.9,814.2,67.98
2026-05-01 23:51:00,CRANE_05,1.87,2.38,56.18,62.16,218.23,32.12,999.37,77.21
2026-05-01 23:52:00,CRANE_05,1.59,1.52,38.7,44.96,172.62,30.47,738.33,66.51
2026-05-01 23:53:00,CRANE_05,2.3,1.58,55.9,62.28,214.42,43.88,1026.48,71.45
2026-05-01 23:54:00,CRANE_05,2.61,2.52,52.96,58.29,209.79,31.96,1021.91,73.86
2026-05-01 23:55:00,CRANE_05,1.8,1.37,37.64,39.38,156.8,26.57,777.52,73.23
2026-05-01 23:56:00,CRANE_05,1.83,2.26,43.15,45.69,164.92,35.67,738.77,71.82
2026-05-01 23:57:00,CRANE_05,2.13,2.02,40.15,44.07,157.43,26.28,736.56,73.23
2026-05-01 23:58:00,CRANE_05,2.05,1.85,42.01,48.65,183.23,34.26,760.35,75
2026-05-01 23:59:00,CRANE_05,2.23,2.1,40.84,47.12,162.66,27.51,812.92,78.63
2026-05-02 00:00:00,CRANE_05,2.19,1.93,45.08,50.89,185.57,22.2,752.53,69.81
2026-05-02 00:01:00,CRANE_05,2.92,2.54,66.07,70.9,245.5,45.79,1123.1,73.84
2026-05-02 00:02:00,CRANE_05,1.86,2.03,42.35,48.07,162.01,31.86,759.85,77.5
2026-05-02 00:03:00,CRANE_05,2.47,2.85,55.92,60.26,221.39,32.24,950.49,73.8
2026-05-02 00:04:00,CRANE_05,2.49,1.86,46.74,49.99,163.3,22.88,778.52,82.25
2026-05-02 00:05:00,CRANE_05,1.75,2.38,43.81,48.13,164.28,34.86,766.27,73.27
2026-05-02 00:06:00,CRANE_05,3.41,3.34,68.02,71.08,248.46,54.31,1191.1,78.58
2026-05-02 00:07:00,CRANE_05,1.63,1.79,43.89,47.74,168.59,23.72,718.71,74.61
2026-05-02 00:08:00,CRANE_05,1.59,2.05,46.9,49.17,168.58,25.19,756.17,70.08
2026-05-02 00:09:00,CRANE_05,2.62,2.27,55.27,60.15,221.51,39.15,1048.59,75.58
2026-05-02 00:10:00,CRANE_05,3.01,3.04,65.41,66.41,257.67,35.36,1185.87,72.95
2026-05-02 00:11:00,CRANE_05,2.16,2.68,54.32,58.57,228.01,36.17,1032.21,73.03
2026-05-02 00:12:00,CRANE_05,2.8,3,65.37,68.45,248.22,41.48,1169.63,70.17
2026-05-02 00:13:00,CRANE_05,2.47,2.07,55.86,60.89,214.23,24.77,958.8,71.66
2026-05-02 00:14:00,CRANE_05,1.45,1.9,39.14,44.02,134.54,17.8,595.68,64.82
2026-05-02 00:15:00,CRANE_05,2.55,2.34,52.98,58.34,211.13,39.7,947.53,68.57
2026-05-02 00:16:00,CRANE_05,2.52,3.01,61.22,64.91,253.94,38.38,1179.52,79.11
2026-05-02 00:17:00,CRANE_05,3.26,2.66,67.81,73.08,257.2,50.63,1210.25,75.21
2026-05-02 00:18:00,CRANE_05,2.84,3.24,66.08,70.54,251.37,45.26,1133.94,73.05
2026-05-02 00:19:00,CRANE_05,2.01,2.48,59.1,59.44,206.85,23.64,962.04,72.93
2026-05-02 00:20:00,CRANE_05,2.66,2.92,66.68,71.36,257.93,42.71,1158.34,72.25
2026-05-02 00:21:00,CRANE_05,2.31,2.71,52.11,56.49,216.98,31.37,979.16,74.91
2026-05-02 00:22:00,CRANE_05,2.03,1.74,43.14,48.73,161.4,37.1,750,72.94
2026-05-02 00:23:00,CRANE_05,3.08,2.77,63.21,68.31,263.89,43.35,1181.73,72.44
2026-05-02 00:24:00,CRANE_05,2.83,3.21,69.74,72.55,263.62,36.94,1203.54,73.82
2026-05-02 00:25:00,CRANE_05,2.47,2.28,55.01,58.27,204.39,31.68,991.99,77.72
2026-05-02 00:26:00,CRANE_05,2.1,2.1,56.25,60.57,211.94,40.35,1012.31,76.3
2026-05-02 00:27:00,CRANE_05,2.48,2.25,52.53,59.31,219,26.61,1000.23,78.76
2026-05-02 00:28:00,CRANE_05,3.32,3.18,69.57,73.7,258.18,44.16,1124.48,84.82
2026-05-02 00:29:00,CRANE_05,2.75,2.64,52.97,57.09,206.77,33.85,887.8,72.7
2026-05-02 00:30:00,CRANE_05,2.68,2.03,50.35,53.61,214.72,29.01,996.25,75.36
2026-05-02 00:31:00,CRANE_05,2.94,3.31,64.96,70.76,255.31,40.19,1201.39,69.5
2026-05-02 00:32:00,CRANE_05,2.95,2.51,69.52,73.73,252.04,43.35,1169.22,76.83
2026-05-02 00:33:00,CRANE_05,1.52,1.48,33.91,39.66,149.91,25.39,591.33,78.2
2026-05-02 00:34:00,CRANE_05,1.93,1.4,47.21,50.35,170.2,34.86,758.86,80.91
2026-05-02 00:35:00,CRANE_05,2.63,2.44,58.38,59.6,207.83,28.49,1056.1,75.8
2026-05-02 00:36:00,CRANE_05,2.73,2.66,69.09,69.85,258.72,35.1,1208.64,75.94
2026-05-02 00:37:00,CRANE_05,1.21,1.36,35.81,40.13,131.92,21.25,544.46,75.17
2026-05-02 00:38:00,CRANE_05,2.1,2.19,43.37,49.28,166.4,30.09,800.78,72.29
2026-05-02 00:39:00,CRANE_05,1.76,1.86,45.53,48.41,172.31,27.98,774.34,74.6
2026-05-02 00:40:00,CRANE_05,2.13,1.84,42.75,46.91,160.19,29.01,756.84,75.25
2026-05-02 00:41:00,CRANE_05,2.09,2.98,57.77,62.9,221.31,38.17,1019.36,74.86
2026-05-02 00:42:00,CRANE_05,2,1.96,46.51,50.04,161.15,25.74,745.76,73.17
2026-05-02 00:43:00,CRANE_05,1.7,1.79,31.83,37.47,129.9,22.41,503.85,73.11
2026-05-02 00:44:00,CRANE_05,2.76,2.07,58.77,62.14,213.55,38.09,1025.55,76.06
2026-05-02 00:45:00,CRANE_05,2.86,3.3,67.35,73.56,246.26,46.17,1165.77,72.73
2026-05-02 00:46:00,CRANE_05,2.52,2.16,51.46,55.77,216.91,33.28,999.21,73.03
2026-05-02 00:47:00,CRANE_05,3.02,3,71.11,73.45,261.36,40.74,1226.51,79.85
2026-05-02 00:48:00,CRANE_05,1.34,2.01,35.4,40.14,144.92,21.26,538.95,72.51
2026-05-02 00:49:00,CRANE_05,1.99,1.72,40.07,43.6,175.94,25.65,773.36,73.05
2026-05-02 00:50:00,CRANE_05,1.45,1.36,30.05,32.81,131.82,26.71,558.79,72.32
2026-05-02 00:51:00,CRANE_05,2.64,2.55,60.28,66.9,205.54,37.38,937.53,81.1
2026-05-02 00:52:00,CRANE_05,2.36,2.16,48.13,53.15,157.81,38.72,784.39,72.63
2026-05-02 00:53:00,CRANE_05,2.41,2.35,56.76,61.63,219.9,30.45,881.58,76.69
2026-05-02 00:54:00,CRANE_05,1.89,2.29,51.56,58.22,161.98,36.31,727.69,75.18
2026-05-02 00:55:00,CRANE_05,2.3,2.43,50.83,54.82,212.92,33.81,1012.94,75.09
2026-05-02 00:56:00,CRANE_05,1.9,1.88,45.67,49.19,173.77,28.61,817.94,72.78
2026-05-02 00:57:00,CRANE_05,1.78,1.76,36.13,40.67,126.9,26.59,604.44,80.82
2026-05-02 00:58:00,CRANE_05,2.27,2.29,55.83,60.64,222.55,34.65,1011.67,77.25
2026-05-02 00:59:00,CRANE_05,1.76,1.22,36.37,42.84,117.44,23.61,567.08,76.05
2026-05-02 01:00:00,CRANE_05,2.68,2.85,60.02,63.9,209.67,30.04,1034.04,76.37
2026-05-02 01:01:00,CRANE_05,1.16,1.66,37.27,42.14,119.77,20.69,633.41,71.39
2026-05-02 01:02:00,CRANE_05,1.9,1.74,44.96,48.76,172.58,26.66,812.71,75.32
2026-05-02 01:03:00,CRANE_05,1.78,1.83,47.08,51.43,171.71,30.64,808.53,72.93
2026-05-02 01:04:00,CRANE_05,1.9,2.49,46.9,49.83,172.31,34.67,815.01,72.87
2026-05-02 01:05:00,CRANE_05,2.14,2.34,58.56,62.83,222.59,31.41,941.79,69.84
2026-05-02 01:06:00,CRANE_05,2.53,2.57,56.99,58.31,203.8,39.11,985.96,75.77
2026-05-02 01:07:00,CRANE_05,2.52,2.7,59.23,63.42,206.43,42.18,989.7,72.87
2026-05-02 01:08:00,CRANE_05,1.68,1.44,32.1,35.66,125.97,15.71,542.08,73.61
2026-05-02 01:09:00,CRANE_05,1.54,1.48,31.83,39.66,114.95,18.73,577.77,74.39
2026-05-02 01:10:00,CRANE_05,2.57,2.49,58.27,64.06,207.81,35.02,979.95,78.65
2026-05-02 01:11:00,CRANE_05,2.74,3.1,60.31,64.89,210.56,32.16,983.22,72.82
2026-05-02 01:12:00,CRANE_05,2.23,2.4,56.97,60.64,213.84,30.78,983.83,77.17
2026-05-02 01:13:00,CRANE_05,1.75,1.44,46.75,52.76,182,25.6,869.2,71.17
2026-05-02 01:14:00,CRANE_05,2.49,2.07,48.22,51.77,178.87,33.86,779.91,77.67
2026-05-02 01:15:00,CRANE_05,2.41,2.61,63.6,68.39,213.66,38.17,928.92,72.96
2026-05-02 01:16:00,CRANE_05,2.19,2.61,60.14,64.07,213.1,30.34,987.98,81.73
2026-05-02 01:17:00,CRANE_05,2.35,3.2,57.6,61.63,217,40.32,940.45,70.58
2026-05-02 01:18:00,CRANE_05,2.17,2.24,44.74,47.86,167.03,30.07,764.37,74.83
2026-05-02 01:19:00,CRANE_05,1.89,1.57,34.74,37.04,128.29,34.09,596.57,76.55
2026-05-02 01:20:00,CRANE_05,1.98,1.59,32.38,35.83,116.18,24.89,573.29,76.79
2026-05-02 01:21:00,CRANE_05,2.09,3.01,58.83,62.98,213,36.97,1028.8,72.4
2026-05-02 01:22:00,CRANE_05,2.19,2.55,43.93,49.51,173.17,25.01,796.92,76.55
2026-05-02 01:23:00,CRANE_05,2.81,3.08,72.59,78.31,255.78,41.09,1181.45,68.13
2026-05-02 01:24:00,CRANE_05,2.06,1.74,44.46,48.09,163.67,31.55,721.94,76.08
2026-05-02 01:25:00,CRANE_05,2.62,2.14,56.86,63.28,206.63,34.36,923.97,75.29
2026-05-02 01:26:00,CRANE_05,1.72,2.05,46.34,49.41,175.5,34.82,844.21,71.35
2026-05-02 01:27:00,CRANE_05,1.77,1.97,44.91,52.12,164.63,34.13,783.89,73.86
2026-05-02 01:28:00,CRANE_05,2.56,2.91,56.3,59.63,211.99,37.06,1013.3,77.22
2026-05-02 01:29:00,CRANE_05,2.69,2.44,63.25,67.78,219.93,45.06,1043.71,72.66
2026-05-02 01:30:00,CRANE_05,3.2,3.43,69.51,72.57,256.54,45.22,1207.48,70.41
2026-05-02 01:31:00,CRANE_05,2.83,3.46,71.61,76.1,248.33,41.93,1185.34,77.94
2026-05-02 01:32:00,CRANE_05,1.72,1.97,51.43,54.02,171.07,31.67,797.21,76.53
2026-05-02 01:33:00,CRANE_05,2.41,1.54,42.46,46.73,166.11,28.39,773.02,74.02
2026-05-02 01:34:00,CRANE_05,3.26,2.45,73.79,76.92,253.61,47.82,1216,76.73
2026-05-02 01:35:00,CRANE_05,2.98,3.08,69.43,72.17,258.94,49.77,1227.52,72.95
2026-05-02 01:36:00,CRANE_05,1.79,2.56,48.3,51.23,174.48,27.99,743.14,74.53
2026-05-02 01:37:00,CRANE_05,1.41,2,31.66,36.56,122.69,13.45,584.06,71.7
2026-05-02 01:38:00,CRANE_05,2.66,2.64,54.17,58.19,212.12,44.36,1011.18,72.96
2026-05-02 01:39:00,CRANE_05,2.75,2.41,57.33,61.32,208.39,33.58,1028.31,78.2
2026-05-02 01:40:00,CRANE_05,2.74,2.93,70.35,73.32,253.37,44.49,1227.19,76.52
2026-05-02 01:41:00,CRANE_05,1.96,3.04,60.99,65,202.49,39.6,1011.52,68.27
2026-05-02 01:42:00,CRANE_05,1.36,1.61,33.07,38.26,112.68,18.06,584.34,70.25
2026-05-02 01:43:00,CRANE_05,1.72,1.82,50.03,52.64,149.7,34.99,791.55,73.28
2026-05-02 01:44:00,CRANE_05,2.88,2.7,56.78,60.69,222.96,35.53,979.94,71.64
2026-05-02 01:45:00,CRANE_05,2.35,2.53,61.19,68.47,197.96,35.14,981.41,77.71
2026-05-02 01:46:00,CRANE_05,2.26,2.22,63.52,66.74,208.28,38.43,1002.22,70.9
2026-05-02 01:47:00,CRANE_05,2.26,2.33,47.19,49.74,166.77,37.45,769.81,77.85
2026-05-02 01:48:00,CRANE_05,2.57,2.49,59,66.12,199.01,37.43,939.22,68.8
2026-05-02 01:49:00,CRANE_05,2.97,2.83,66.6,70.32,261.78,45.62,1157.66,77.15
